 2023-Jun-08 00:00,*, , 18 28 49.98, -34 23 43.3,
 2023-Jun-09 00:00,*, , 18 30 07.41, -34 39 42.0,
 2023-Jun-10 00:00,*, , 18 31 19.05, -34 55 11.8,
 2023-Jun-11 00:00,*, , 18 32 24.66, -35 10 12.0,
 2023-Jun-12 00:00,*, , 18 33 24.15, -35 24 41.8,
 2023-Jun-13 00:00,*, , 18 34 17.58, -35 38 40.0,
 2023-Jun-14 00:00,*, , 18 35 05.14, -35 52 05.3,
 2023-Jun-15 00:00,*,m, 18 35 47.14, -36 04 56.3,
 2023-Jun-16 00:00,*,m, 18 36 24.00, -36 17 11.5,
 2023-Jun-17 00:00,*,m, 18 36 56.28, -36 28 49.5,
 2023-Jun-18 00:00,*,m, 18 37 24.60, -36 39 48.9,
 2023-Jun-19 00:00,*,m, 18 37 49.57, -36 50 08.5,
 2023-Jun-20 00:00,*,m, 18 38 11.85, -36 59 47.3,
 2023-Jun-21 00:00,*,m, 18 38 32.07, -37 08 44.3,
 2023-Jun-22 00:00,*,m, 18 38 50.85, -37 16 59.0,
 2023-Jun-23 00:00,*,m, 18 39 08.78, -37 24 31.0,
 2023-Jun-24 00:00,*,m, 18 39 26.39, -37 31 20.0,
 2023-Jun-25 00:00,*,m, 18 39 44.16, -37 37 26.1,
 2023-Jun-26 00:00,*,m, 18 40 02.53, -37 42 49.4,
 2023-Jun-27 00:00,*,m, 18 40 21.84, -37 47 30.3,
 2023-Jun-28 00:00,*,m, 18 40 42.36, -37 51 29.3,
 2023-Jun-29 00:00,*,m, 18 41 04.29, -37 54 47.2,
 2023-Jun-30 00:00,*,m, 18 41 27.68, -37 57 24.7,
 2023-Jul-01 00:00,*, , 18 41 52.48, -37 59 22.7,
 2023-Jul-02 00:00,*, , 18 42 18.49, -38 00 42.2,
 2023-Jul-03 00:00,*, , 18 42 45.38, -38 01 23.8,
 2023-Jul-04 00:00,*, , 18 43 12.73, -38 01 28.1,
 2023-Jul-05 00:00,*, , 18 43 40.05, -38 00 55.3,
 2023-Jul-06 00:00,*, , 18 44 06.88, -37 59 45.2,
 2023-Jul-07 00:00,*, , 18 44 32.83, -37 57 57.3,
 2023-Jul-08 00:00,*, , 18 44 57.65, -37 55 30.6,
 2023-Jul-09 00:00,*, , 18 45 21.25, -37 52 23.9,
 2023-Jul-10 00:00,*, , 18 45 43.72, -37 48 36.0,
 2023-Jul-11 00:00,*, , 18 46 05.31, -37 44 05.6,
 2023-Jul-12 00:00,*, , 18 46 26.40, -37 38 51.7,
 2023-Jul-13 00:00,*, , 18 46 47.49, -37 32 53.0,
 2023-Jul-14 00:00,*,m, 18 47 09.12, -37 26 09.0,
 2023-Jul-15 00:00,*,m, 18 47 31.93, -37 18 38.8,
 2023-Jul-16 00:00,*,m, 18 47 56.54, -37 10 22.4,
 2023-Jul-17 00:00,*,m, 18 48 23.60, -37 01 19.3,
 2023-Jul-18 00:00,*,m, 18 48 53.74, -36 51 29.9,
 2023-Jul-19 00:00,*,m, 18 49 27.56, -36 40 54.2,
